"","SUBJECT","Stair","Mean","SD","CIwidth","Hemifield","Eccentricity","ART","Spelling","VisWM","Native_English_reader","Native_Latin_reader"
"961","231","RPstair",0.242256777864423,0.0227828814419979,0.0752905859970118,"Right","Peripheral",2,79,59,"Y","Y"
"962","232","LNstair",0.180698633778842,0.0286847777700492,0.094552843646,"Left","Near",6,74,41,"Y","Y"
"963","232","LFstair",0.480833902527479,0.0219948059274345,0.0721663128938209,"Left","Far",6,74,41,"Y","Y"
"964","232","LPstair",0.522374881533523,0.0218729559995278,0.0726610756025055,"Left","Peripheral",6,74,41,"Y","Y"
"965","232","RPstair",0.482989559938274,0.0222341537179035,0.0739731236994705,"Right","Peripheral",6,74,41,"Y","Y"
"966","232","RFstair",0.424901022410578,0.022387729639578,0.0745227171398167,"Right","Far",6,74,41,"Y","Y"
"967","232","RNstair",0.210577374851595,0.0228996700592146,0.0759875527424304,"Right","Near",6,74,41,"Y","Y"
"968","233","LFstair",0.540119162686874,0.0217170024993136,0.0712597703276017,"Left","Far",5,75,30,"Y","Y"
"969","233","LPstair",0.801556637192554,0.0235998728276482,0.0780150918600715,"Left","Peripheral",5,75,30,"Y","Y"
"970","233","LNstair",0.450059201221122,0.0233323278195968,0.077566108860362,"Left","Near",5,75,30,"Y","Y"
"971","233","RPstair",0.611052108624104,0.0219596218437018,0.0723260553422864,"Right","Peripheral",5,75,30,"Y","Y"
"972","233","RNstair",0.192873025034516,0.0230263626367606,0.0760936010837647,"Right","Near",5,75,30,"Y","Y"
"973","233","RFstair",0.462189235452459,0.0228914303144091,0.0753703777934908,"Right","Far",5,75,30,"Y","Y"
"974","234","LNstair",0.162511886575827,0.0236964686642608,0.0784011135287069,"Left","Near",15,73,66,"Y","Y"
"975","234","LPstair",0.428545229691098,0.0235437154095347,0.0776700319271664,"Left","Peripheral",15,73,66,"Y","Y"
"976","234","RNstair",0.222019624730228,0.0233930639050216,0.0774926220804131,"Right","Near",15,73,66,"Y","Y"
"977","234","RFstair",0.29175259051375,0.0270673411681647,0.0879366081172222,"Right","Far",15,73,66,"Y","Y"
"978","234","LFstair",0.24708647062027,0.0238299197530111,0.0784736656403179,"Left","Far",15,73,66,"Y","Y"
"979","234","RPstair",0.321364465334051,0.0366173042311058,0.118475570914064,"Right","Peripheral",15,73,66,"Y","Y"
"980","235","LFstair",0.888405042657491,0.0221901537428676,0.0731140186871109,"Left","Far",1,68,45,"N","Y"
"981","235","LPstair",0.80509193049106,0.0225236427775983,0.0748581671326196,"Left","Peripheral",1,68,45,"N","Y"
"982","235","RNstair",0.631504271086893,0.0215967670744546,0.0715649273683796,"Right","Near",1,68,45,"N","Y"
"983","235","RPstair",0.561168425522388,0.0216820669031168,0.0715019500866043,"Right","Peripheral",1,68,45,"N","Y"
"984","235","RFstair",0.465654270416801,0.0218615948669667,0.0729556438590892,"Right","Far",1,68,45,"N","Y"
"985","235","LNstair",0.911538627514945,0.0233360609191787,0.07724136585556,"Left","Near",1,68,45,"N","Y"
"986","236","LNstair",0.277820025430267,0.0252501163555229,0.0831974562954415,"Left","Near",14,75,51,"Y","Y"
"987","236","LFstair",0.357326934419061,0.0301282486809173,0.0930996926648753,"Left","Far",14,75,51,"Y","Y"
"988","236","RNstair",0.204272373896637,0.0233969200399181,0.0772065238303612,"Right","Near",14,75,51,"Y","Y"
"989","236","RFstair",0.467347781168699,0.0232427233407504,0.0764038752194713,"Right","Far",14,75,51,"Y","Y"
"990","236","RPstair",0.561787155470985,0.0217162280026125,0.0719118508427686,"Right","Peripheral",14,75,51,"Y","Y"
"991","236","LPstair",0.486829771814508,0.0215865553331918,0.0718734380901716,"Left","Peripheral",14,75,51,"Y","Y"
"992","237","LPstair",0.56277436096098,0.0217630018605212,0.0724101076003504,"Left","Peripheral",5,73,56,"Y","Y"
"993","237","RNstair",0.259089718183252,0.0240129026518492,0.0799790763771579,"Right","Near",5,73,56,"Y","Y"
"994","237","RFstair",0.458498961436846,0.0228596257988396,0.0752177391066207,"Right","Far",5,73,56,"Y","Y"
"995","237","RPstair",0.522159509356931,0.0215319825272453,0.0715081029215738,"Right","Peripheral",5,73,56,"Y","Y"
"996","237","LFstair",0.559438307998796,0.0222218849536269,0.0732134787077892,"Left","Far",5,73,56,"Y","Y"
"997","237","LNstair",0.327299675146116,0.0260427846281367,0.0841628270794722,"Left","Near",5,73,56,"Y","Y"
"998","241","LFstair",0.192458261693373,0.0231798678122404,0.0764753206187028,"Left","Far",14,79,43,"Y","Y"
"999","241","LPstair",0.43232032774899,0.0249778997769183,0.0826799995233538,"Left","Peripheral",14,79,43,"Y","Y"
"1000","241","RNstair",0.156269510850225,0.0283469368953616,0.0936635897596279,"Right","Near",14,79,43,"Y","Y"
"1001","241","LNstair",0.207686773350088,0.0234005099967467,0.0775337920183891,"Left","Near",14,79,43,"Y","Y"
"1002","241","RPstair",0.48522490279499,0.021484422981337,0.0718437733119895,"Right","Peripheral",14,79,43,"Y","Y"
"1003","241","RFstair",0.330588271434003,0.0238804406151029,0.0794887577826616,"Right","Far",14,79,43,"Y","Y"
"1004","242","LFstair",0.846397652060235,0.0227122641298738,0.0751906268672589,"Left","Far",10,63,24,"Y","Y"
"1005","242","LPstair",0.703167881849604,0.0220808083581995,0.0735498810171208,"Left","Peripheral",10,63,24,"Y","Y"
"1006","242","LNstair",0.76580938282895,0.0226582146463579,0.0751371625335943,"Left","Near",10,63,24,"Y","Y"
"1007","242","RPstair",0.756279378408432,0.0235123655237229,0.0776907856365709,"Right","Peripheral",10,63,24,"Y","Y"
"1008","242","RNstair",0.820724940951725,0.0264658128885606,0.0872956573161038,"Right","Near",10,63,24,"Y","Y"
"1009","242","RFstair",0.84939318489005,0.0223486251115858,0.073858516666127,"Right","Far",10,63,24,"Y","Y"
"1010","245","LNstair",0.553224498722246,0.0248705547444092,0.0818706144506773,"Left","Near",13,80,38,"Y","Y"
"1011","245","LFstair",0.51946340844001,0.0212261083549026,0.0693827050767086,"Left","Far",13,80,38,"Y","Y"
"1012","245","LPstair",0.819043653829285,0.0249554159201755,0.0829377423903827,"Left","Peripheral",13,80,38,"Y","Y"
"1013","245","RNstair",0.511589653952226,0.0218550841498838,0.0722281135067493,"Right","Near",13,80,38,"Y","Y"
"1014","245","RFstair",0.661364032756525,0.022522487453213,0.074306972095544,"Right","Far",13,80,38,"Y","Y"
"1015","245","RPstair",0.620711995108702,0.0230528403231635,0.0764662872395571,"Right","Peripheral",13,80,38,"Y","Y"
"1016","247","LPstair",0.326587590875449,0.0222931696569259,0.0740298509989132,"Left","Peripheral",1,67,43,"Y","Y"
"1017","247","RNstair",0.293056513238165,0.0228495278126629,0.0756110600778589,"Right","Near",1,67,43,"Y","Y"
"1018","247","LNstair",0.271537552559027,0.0225854541525481,0.0745937966753095,"Left","Near",1,67,43,"Y","Y"
"1019","247","LFstair",0.368342448348872,0.0279057576337286,0.0920459472938188,"Left","Far",1,67,43,"Y","Y"
"1020","247","RPstair",0.486333270892293,0.0327078929614451,0.0920871237106654,"Right","Peripheral",1,67,43,"Y","Y"
"1021","247","RFstair",0.474711015227109,0.0219906334050953,0.0733589216154608,"Right","Far",1,67,43,"Y","Y"
"1022","249","LNstair",0.50094056990307,0.0230073365155062,0.0762291789435437,"Left","Near",18,82,48,"Y","Y"
"1023","249","RNstair",0.444044019942093,0.021764584528246,0.0726980014101227,"Right","Near",18,82,48,"Y","Y"
"1024","249","RFstair",0.478361329770203,0.0216115220648835,0.0713160599740215,"Right","Far",18,82,48,"Y","Y"
"1025","249","LFstair",0.772523494612727,0.0225340480638923,0.0745813545106466,"Left","Far",18,82,48,"Y","Y"
"1026","249","LPstair",0.543218415228837,0.0225646317814632,0.0748285942278912,"Left","Peripheral",18,82,48,"Y","Y"
"1027","249","RPstair",0.628706537397999,0.0215687833355232,0.0707638335894686,"Right","Peripheral",18,82,48,"Y","Y"
"1028","250","RPstair",0.443159351942618,0.0219132573505844,0.0730091267305637,"Right","Peripheral",24,84,33,"Y","Y"
"1029","250","LFstair",0.204502874220873,0.0232734221086899,0.0768995276001913,"Left","Far",24,84,33,"Y","Y"
"1030","250","LPstair",0.259800790891414,0.0490971948589761,0.151123340340145,"Left","Peripheral",24,84,33,"Y","Y"
"1031","250","LNstair",0.153383347182286,0.0234202500741059,0.0771973005921703,"Left","Near",24,84,33,"Y","Y"
"1032","250","RNstair",0.182242242459124,0.0249280346979505,0.0825573057539404,"Right","Near",24,84,33,"Y","Y"
"1033","250","RFstair",0.233626952400626,0.0232210683279312,0.0766476036204815,"Right","Far",24,84,33,"Y","Y"
"1034","253","LFstair",0.524350382788365,0.0213509133732412,0.0714554418069444,"Left","Far",15,80,45,"Y","Y"
"1035","253","LPstair",0.672900235858495,0.0220398572212511,0.0733397921722937,"Left","Peripheral",15,80,45,"Y","Y"
"1036","253","RNstair",0.377969917296158,0.0312207102200068,0.0962449056369368,"Right","Near",15,80,45,"Y","Y"
"1037","253","RPstair",0.700119330526424,0.0224707139994666,0.0743247240763883,"Right","Peripheral",15,80,45,"Y","Y"
"1038","253","RFstair",0.502742795535068,0.0222336822008852,0.0736800385978905,"Right","Far",15,80,45,"Y","Y"
"1039","253","LNstair",0.487286190571492,0.0215044434805432,0.071457170920954,"Left","Near",15,80,45,"Y","Y"
"1040","254","LNstair",0.203086776176909,0.0239123603987303,0.0789308565087131,"Left","Near",5,70,63,"Y","Y"
"1041","254","LFstair",0.618662902488359,0.0217047244240064,0.0714205102311389,"Left","Far",5,70,63,"Y","Y"
"1042","254","RNstair",0.49959315530997,0.0213785304764017,0.0697345535792224,"Right","Near",5,70,63,"Y","Y"
"1043","254","RFstair",0.525409703992221,0.0219674136764039,0.0732338792274972,"Right","Far",5,70,63,"Y","Y"
"1044","254","RPstair",0.639593321722441,0.0217974900332095,0.0714324970697541,"Right","Peripheral",5,70,63,"Y","Y"
"1045","254","LPstair",0.697885372093832,0.0222628946408673,0.0735688628378914,"Left","Peripheral",5,70,63,"Y","Y"
"1046","255","LPstair",0.41969839245856,0.0254730566649761,0.0830857378448425,"Left","Peripheral",14,84,38,"Y","Y"
"1047","255","RNstair",0.157458576808146,0.023612314431533,0.0783143444290699,"Right","Near",14,84,38,"Y","Y"
"1048","255","RFstair",0.197316041883344,0.0232144141196729,0.0767110266504692,"Right","Far",14,84,38,"Y","Y"
"1049","255","RPstair",0.532486776466818,0.021456967370753,0.0714434665446513,"Right","Peripheral",14,84,38,"Y","Y"
"1050","255","LFstair",0.171474401965714,0.0251977627889511,0.0835282581052958,"Left","Far",14,84,38,"Y","Y"
"1051","255","LNstair",0.162378708970749,0.0231904229516645,0.0764557833899202,"Left","Near",14,84,38,"Y","Y"
"1052","256","LFstair",0.7473185657599,0.0244634930573868,0.081301908189327,"Left","Far",7,80,33,"Y","Y"
"1053","256","LPstair",0.761060231907126,0.0232932784866978,0.0773898105104625,"Left","Peripheral",7,80,33,"Y","Y"
"1054","256","LNstair",0.488452361494439,0.0214516792832677,0.0707229556860616,"Left","Near",7,80,33,"Y","Y"
"1055","256","RFstair",0.509823164418011,0.0214629570750625,0.0699397787072243,"Right","Far",7,80,33,"Y","Y"
"1056","256","RPstair",0.45941573094126,0.0215439474980316,0.0702478832727288,"Right","Peripheral",7,80,33,"Y","Y"
"1057","256","RNstair",0.31692790181369,0.0295089087933585,0.0976054880051356,"Right","Near",7,80,33,"Y","Y"
"1058","257","RPstair",0.344156480889778,0.0528055619440636,0.158776621450717,"Right","Peripheral",9,84,58,"Y","Y"
"1059","257","RNstair",0.197549450010036,0.0240567533670966,0.0796878533308975,"Right","Near",9,84,58,"Y","Y"
"1060","257","RFstair",0.334378882593566,0.02577110661802,0.083180585981386,"Right","Far",9,84,58,"Y","Y"
"1061","257","LNstair",0.425663445017429,0.0288328470764405,0.0913451815953413,"Left","Near",9,84,58,"Y","Y"
"1062","257","LFstair",0.417319103592224,0.0230450191309071,0.0760602333909789,"Left","Far",9,84,58,"Y","Y"
"1063","257","LPstair",0.605932300186393,0.0219682087258678,0.0732387866990957,"Left","Peripheral",9,84,58,"Y","Y"
"1064","258","LPstair",0.620672690764001,0.0217942970100307,0.0717209520485007,"Left","Peripheral",17,72,39,"Y","Y"
"1065","258","RNstair",0.256797565897763,0.0226841490570742,0.0750558406204227,"Right","Near",17,72,39,"Y","Y"
"1066","258","LNstair",0.753052011474698,0.0223508461094499,0.0742476050001543,"Left","Near",17,72,39,"Y","Y"
"1067","258","LFstair",0.688038934327648,0.0218705425592038,0.07226794727927,"Left","Far",17,72,39,"Y","Y"
"1068","258","RFstair",0.394212648673482,0.0218679396333103,0.0730346181447176,"Right","Far",17,72,39,"Y","Y"
"1069","258","RPstair",0.579767860175609,0.0217165689529853,0.0710612038856218,"Right","Peripheral",17,72,39,"Y","Y"
"1070","259","RFstair",0.233822588335485,0.0229383315310374,0.0759715573058064,"Right","Far",2,81,54,"Y","Y"
"1071","259","RPstair",0.371092859806481,0.0236048952393375,0.0785237216766921,"Right","Peripheral",2,81,54,"Y","Y"
"1072","259","LNstair",0.493133160482961,0.0215065299099495,0.071738258849229,"Left","Near",2,81,54,"Y","Y"
"1073","259","LFstair",0.285539264501915,0.0240967659360181,0.0793491410043164,"Left","Far",2,81,54,"Y","Y"
"1074","259","RNstair",0.215278049396177,0.0256418771560987,0.0844025964777994,"Right","Near",2,81,54,"Y","Y"
"1075","259","LPstair",0.469570004005387,0.0214305371286778,0.0698514360114429,"Left","Peripheral",2,81,54,"Y","Y"
"1076","260","LFstair",0.396513146309282,0.0218480869497898,0.0727658049523814,"Left","Far",5,66,70,"N","Y"
"1077","260","LPstair",0.568151981860422,0.0234107786521237,0.0772683023894919,"Left","Peripheral",5,66,70,"N","Y"
"1078","260","RNstair",0.359511963642589,0.0227371390252575,0.0753628977738397,"Right","Near",5,66,70,"N","Y"
"1079","260","RPstair",0.393133430980375,0.0220575587825811,0.0734650536275128,"Right","Peripheral",5,66,70,"N","Y"
"1080","260","RFstair",0.302936844861662,0.0225591586460709,0.0748310130060107,"Right","Far",5,66,70,"N","Y"
"1081","260","LNstair",0.415284590801172,0.0216672605201055,0.0724111532893729,"Left","Near",5,66,70,"N","Y"
"1082","262","LPstair",0.658105315974218,0.0216222981462638,0.071372953203801,"Left","Peripheral",13,65,58,"Y","Y"
"1083","262","RNstair",0.282514789420616,0.0230434529073273,0.0760731783330726,"Right","Near",13,65,58,"Y","Y"
"1084","262","RFstair",0.377328052072086,0.022432417278413,0.0742970533096685,"Right","Far",13,65,58,"Y","Y"
"1085","262","RPstair",0.350388708078873,0.0286508326019202,0.0945475671363489,"Right","Peripheral",13,65,58,"Y","Y"
"1086","262","LFstair",0.578046034329813,0.0217730012188012,0.0719997682540635,"Left","Far",13,65,58,"Y","Y"
"1087","262","LNstair",0.661871726558013,0.0241916620977873,0.0800791940705039,"Left","Near",13,65,58,"Y","Y"
"1088","263","LFstair",0.659716860824574,0.0216555927487663,0.0707831992462273,"Left","Far",7,85,52,"Y","Y"
"1089","263","LPstair",0.815102179673997,0.0219734702728504,0.0733224117263466,"Left","Peripheral",7,85,52,"Y","Y"
"1090","263","LNstair",0.449826317208791,0.0283985170821087,0.0874756841207618,"Left","Near",7,85,52,"Y","Y"
"1091","263","RFstair",0.451471846336188,0.0216151026277478,0.0715545261329066,"Right","Far",7,85,52,"Y","Y"
"1092","263","RPstair",0.460733066382423,0.0215826109416944,0.0711155369864112,"Right","Peripheral",7,85,52,"Y","Y"
"1093","263","RNstair",0.237453093987758,0.0277027645492938,0.0875452298093067,"Right","Near",7,85,52,"Y","Y"
"1094","267","LNstair",0.541956790887683,0.0224819902965225,0.0740882319629316,"Left","Near",10,82,44,"Y","Y"
"1095","267","LFstair",0.424258092263238,0.027644708259216,0.0898127991948761,"Left","Far",10,82,44,"Y","Y"
"1096","267","RFstair",0.362951264165438,0.0260268058387645,0.0837710794778119,"Right","Far",10,82,44,"Y","Y"
"1097","267","RPstair",0.277776365637491,0.0239480763462147,0.0795768904859142,"Right","Peripheral",10,82,44,"Y","Y"
"1098","267","LPstair",0.60489736856144,0.0221020927553074,0.0736817342322681,"Left","Peripheral",10,82,44,"Y","Y"
"1099","267","RNstair",0.253556247618548,0.0252291486992727,0.0829379660445662,"Right","Near",10,82,44,"Y","Y"
"1100","268","LFstair",0.525233108450009,0.0214913136980181,0.0718708913366579,"Left","Far",4,72,32,"Y","Y"
"1101","268","LPstair",0.712038644281604,0.0221060368870068,0.0732423920040594,"Left","Peripheral",4,72,32,"Y","Y"
"1102","268","RNstair",0.177102681182647,0.0245175823984168,0.0813615074203553,"Right","Near",4,72,32,"Y","Y"
"1103","268","LNstair",0.183125424263252,0.0236512136830058,0.077931845657105,"Left","Near",4,72,32,"Y","Y"
"1104","268","RPstair",0.501089109291182,0.0228825944868796,0.0758317953265917,"Right","Peripheral",4,72,32,"Y","Y"
"1105","268","RFstair",0.291516211973706,0.034235195886341,0.106867098907559,"Right","Far",4,72,32,"Y","Y"
"1106","269","LFstair",0.697505818121154,0.0218179236925818,0.0722143851145223,"Left","Far",14,78,39,"Y","Y"
"1107","269","LPstair",0.837695831943875,0.0226114203736592,0.0747539010094213,"Left","Peripheral",14,78,39,"Y","Y"
"1108","269","LNstair",0.375485963111271,0.0236992564212098,0.0779983554349392,"Left","Near",14,78,39,"Y","Y"
"1109","269","RPstair",0.624665351663933,0.0215894351463225,0.0721972446013108,"Right","Peripheral",14,78,39,"Y","Y"
"1110","269","RNstair",0.210267637340139,0.0268914846123093,0.0883592201746929,"Right","Near",14,78,39,"Y","Y"
"1111","269","RFstair",0.396483752923131,0.021750652773727,0.0724583513867937,"Right","Far",14,78,39,"Y","Y"
"1112","270","LNstair",0.602042382613109,0.0215390658653306,0.0715392870984288,"Left","Near",2,72,36,"Y","Y"
"1113","270","LPstair",0.680358089166376,0.0220906007133165,0.072669611938758,"Left","Peripheral",2,72,36,"Y","Y"
"1114","270","RNstair",0.4425939482112,0.0217736646943202,0.0724245794955072,"Right","Near",2,72,36,"Y","Y"
"1115","270","RFstair",0.481273203096549,0.0217185872389559,0.0716265490699581,"Right","Far",2,72,36,"Y","Y"
"1116","270","LFstair",0.616587390179206,0.0220545499063022,0.0731999121724731,"Left","Far",2,72,36,"Y","Y"
"1117","270","RPstair",0.437340189506077,0.0215291879652849,0.0714609366370209,"Right","Peripheral",2,72,36,"Y","Y"
"1118","271","LFstair",0.575072806627456,0.0215569413234351,0.0720797420252388,"Left","Far",6,77,44,"Y","Y"
"1119","271","LPstair",0.686723250618081,0.0219101541512218,0.0728612812476187,"Left","Peripheral",6,77,44,"Y","Y"
"1120","271","RNstair",0.157267128049743,0.0246600164970893,0.081216316816956,"Right","Near",6,77,44,"Y","Y"
"1121","271","RPstair",0.575652579107071,0.0218282980329843,0.0728603150569522,"Right","Peripheral",6,77,44,"Y","Y"
"1122","271","RFstair",0.53738646366471,0.0408803321447918,0.120149320008033,"Right","Far",6,77,44,"Y","Y"
"1123","271","LNstair",0.270383397564246,0.0226316836571053,0.0749534773122607,"Left","Near",6,77,44,"Y","Y"
"1124","273","LPstair",0.368497954775846,0.0222635393968033,0.073342829140571,"Left","Peripheral",24,85,61,"Y","Y"
"1125","273","RNstair",0.146152832137342,0.0296540714635903,0.0970679203692599,"Right","Near",24,85,61,"Y","Y"
"1126","273","RFstair",0.183051374497593,0.050117104352183,0.169126155997623,"Right","Far",24,85,61,"Y","Y"
"1127","273","RPstair",0.338377458155399,0.0249162893167026,0.0826329632394067,"Right","Peripheral",24,85,61,"Y","Y"
"1128","273","LNstair",0.176887866200835,0.0250866483411054,0.0827799097686595,"Left","Near",24,85,61,"Y","Y"
"1129","273","LFstair",0.251063374886078,0.0234066142866605,0.0778079600111278,"Left","Far",24,85,61,"Y","Y"
"1130","276","LNstair",0.20751736676841,0.0357058001159615,0.116804695865791,"Left","Near",6,68,52,"Y","Y"
"1131","276","RNstair",0.206500889940275,0.0230168476099814,0.0760343309256599,"Right","Near",6,68,52,"Y","Y"
"1132","276","RFstair",0.247136958272503,0.0281139281103459,0.0929538449355942,"Right","Far",6,68,52,"Y","Y"
"1133","276","LFstair",0.2217284193988,0.0245990095216532,0.0816402196581623,"Left","Far",6,68,52,"Y","Y"
"1134","276","LPstair",0.384879510515617,0.0294697778962408,0.0897421086512644,"Left","Peripheral",6,68,52,"Y","Y"
"1135","276","RPstair",0.578546562379467,0.0233324173906223,0.0770942145301686,"Right","Peripheral",6,68,52,"Y","Y"
"1136","278","LNstair",0.57093682889513,0.0218833345816926,0.072320221071157,"Left","Near",11,81,47,"Y","Y"
"1137","278","LFstair",0.564910251760479,0.0221540258841574,0.0738331772487941,"Left","Far",11,81,47,"Y","Y"
"1138","278","RFstair",0.424942595255738,0.0319962904096313,0.0964307751798867,"Right","Far",11,81,47,"Y","Y"
"1139","278","RPstair",0.535992451867618,0.0226437249153119,0.0751734206295628,"Right","Peripheral",11,81,47,"Y","Y"
"1140","278","LPstair",0.820802243928851,0.0233738691645764,0.0777110313635935,"Left","Peripheral",11,81,47,"Y","Y"
"1141","278","RNstair",0.162544294281081,0.0248921115494043,0.0823294932359844,"Right","Near",11,81,47,"Y","Y"
"1142","279","RPstair",0.533285441218471,0.0213263208998232,0.0712316121720858,"Right","Peripheral",19,71,51,"Y","Y"
"1143","279","LNstair",0.310232773155808,0.0271967209046435,0.0882051849888707,"Left","Near",19,71,51,"Y","Y"
"1144","279","LFstair",0.655281940613992,0.0229493756876398,0.0759752590365762,"Left","Far",19,71,51,"Y","Y"
"1145","279","LPstair",0.893231400000937,0.0239640142084892,0.0786110659531942,"Left","Peripheral",19,71,51,"Y","Y"
"1146","279","RNstair",0.195981531871008,0.0543173770463371,0.181435972005237,"Right","Near",19,71,51,"Y","Y"
"1147","279","RFstair",0.355835828048998,0.0267528316411655,0.087987051040935,"Right","Far",19,71,51,"Y","Y"
"1148","282","RPstair",0.509608880935065,0.021452045431772,0.0699020439235938,"Right","Peripheral",9,72,57,"Y","Y"
"1149","282","RNstair",0.243531469767823,0.0237281222332819,0.0780496964614,"Right","Near",9,72,57,"Y","Y"
"1150","282","RFstair",0.450311350727845,0.0223004858992188,0.0735452363064635,"Right","Far",9,72,57,"Y","Y"
"1151","282","LNstair",0.228631260437145,0.0237385666942093,0.0788694924612319,"Left","Near",9,72,57,"Y","Y"
"1152","282","LFstair",0.560083994185258,0.0225895171211444,0.0747866200641581,"Left","Far",9,72,57,"Y","Y"
"1153","282","LPstair",0.666738457942016,0.0246799997934459,0.0805902883161662,"Left","Peripheral",9,72,57,"Y","Y"
"1154","283","LPstair",0.481996570913322,0.0223565258052383,0.0737425399272276,"Left","Peripheral",9,78,43,"Y","Y"
"1155","283","RNstair",0.22162159942921,0.0280565997425873,0.0920765344758114,"Right","Near",9,78,43,"Y","Y"
"1156","283","LNstair",0.322238605161887,0.0252232166483577,0.082263572080341,"Left","Near",9,78,43,"Y","Y"
"1157","283","LFstair",0.670928317286181,0.022908543116641,0.0759723649609669,"Left","Far",9,78,43,"Y","Y"
"1158","283","RPstair",0.431945440620652,0.0223121440323128,0.0737122417530129,"Right","Peripheral",9,78,43,"Y","Y"
"1159","283","RFstair",0.500718190277843,0.0225263122481784,0.0744527942752428,"Right","Far",9,78,43,"Y","Y"
"1160","284","RPstair",0.52423031705709,0.0217273968590015,0.0726072202045117,"Right","Peripheral",10,79,65,"Y","Y"
"1161","284","LFstair",0.50772700005071,0.0221585740427515,0.0733531872196239,"Left","Far",10,79,65,"Y","Y"
"1162","284","RFstair",0.417668307907005,0.0582944722216794,0.160743510164255,"Right","Far",10,79,65,"Y","Y"
"1163","284","LNstair",0.30432434656551,0.0246883298257552,0.0808559185985188,"Left","Near",10,79,65,"Y","Y"
"1164","284","LPstair",0.563470171863546,0.0213499268195853,0.0713785139664127,"Left","Peripheral",10,79,65,"Y","Y"
"1165","284","RNstair",0.270960132002177,0.0299701752193233,0.0971682965569021,"Right","Near",10,79,65,"Y","Y"
"1166","285","LNstair",0.268652096040187,0.0228619566759024,0.0759097221549876,"Left","Near",3,66,39,"Y","Y"
"1167","285","RNstair",0.551518190159782,0.0214834343103328,0.0712473198230243,"Right","Near",3,66,39,"Y","Y"
"1168","285","RFstair",0.593561476128005,0.0214739205004264,0.0717845635472014,"Right","Far",3,66,39,"Y","Y"
"1169","285","LFstair",0.694784294494058,0.022012002275174,0.0734359861318995,"Left","Far",3,66,39,"Y","Y"
"1170","285","LPstair",0.828661908376115,0.0221012542419919,0.0727599558052296,"Left","Peripheral",3,66,39,"Y","Y"
"1171","285","RPstair",0.814346675454466,0.0232448276162015,0.0768187937105916,"Right","Peripheral",3,66,39,"Y","Y"
"1172","287","LFstair",0.637240015245193,0.0219703575348479,0.0727787134973817,"Left","Far",9,76,32,"Y","Y"
"1173","287","LPstair",0.648802156056589,0.0216514057100424,0.0708954529286659,"Left","Peripheral",9,76,32,"Y","Y"
"1174","287","LNstair",0.500594347794179,0.0223199517285444,0.0736132175695071,"Left","Near",9,76,32,"Y","Y"
"1175","287","RPstair",0.480596021664303,0.0216815911355183,0.0714368848225215,"Right","Peripheral",9,76,32,"Y","Y"
"1176","287","RNstair",0.263950098074506,0.0231022006419569,0.076429982389292,"Right","Near",9,76,32,"Y","Y"
"1177","287","RFstair",0.471590798399539,0.0221298464520758,0.0730438807280476,"Right","Far",9,76,32,"Y","Y"
"1178","288","LNstair",0.16773494058553,0.0236222975787847,0.0782783869439441,"Left","Near",10,83,39,"Y","Y"
"1179","288","LPstair",0.260510493736012,0.0282969463881518,0.090920947478888,"Left","Peripheral",10,83,39,"Y","Y"
"1180","288","RNstair",0.155813917865277,0.0239257141893991,0.0785057977306182,"Right","Near",10,83,39,"Y","Y"
"1181","288","RFstair",0.126084655541418,0.0385464205555412,0.126887023694336,"Right","Far",10,83,39,"Y","Y"
"1182","288","LFstair",0.243433048726296,0.0242217574444075,0.0794253213708784,"Left","Far",10,83,39,"Y","Y"
"1183","288","RPstair",0.369094414971413,0.0228224757243098,0.0755501106495304,"Right","Peripheral",10,83,39,"Y","Y"
"1184","289","LFstair",0.553026959224136,0.0219995962924682,0.0731324405502596,"Left","Far",20,77,55,"Y","Y"
"1185","289","LPstair",0.699617694775048,0.0218475504041674,0.0716709610656573,"Left","Peripheral",20,77,55,"Y","Y"
"1186","289","RNstair",0.177369997583169,0.0256335097206079,0.0840960493839704,"Right","Near",20,77,55,"Y","Y"
"1187","289","RPstair",0.285152869626291,0.0239910178195038,0.0786911854589548,"Right","Peripheral",20,77,55,"Y","Y"
"1188","289","RFstair",0.267599722758614,0.0228352200996681,0.0753381615340569,"Right","Far",20,77,55,"Y","Y"
"1189","289","LNstair",0.556326648766693,0.0216368370186056,0.0721643475205567,"Left","Near",20,77,55,"Y","Y"
"1190","290","LNstair",0.68001563099136,0.0233004023530156,0.0773733413690859,"Left","Near",6,75,43,"Y","Y"
"1191","290","LFstair",0.831523298676072,0.0230324043884758,0.0762954735318722,"Left","Far",6,75,43,"Y","Y"
"1192","290","RNstair",0.276502141417872,0.0273323409515257,0.0898848652417444,"Right","Near",6,75,43,"Y","Y"
"1193","290","RFstair",0.71529166655336,0.0220811507015292,0.0736035098777232,"Right","Far",6,75,43,"Y","Y"
"1194","290","RPstair",0.836646944308809,0.0234564496076124,0.077564350095269,"Right","Peripheral",6,75,43,"Y","Y"
"1195","290","LPstair",0.926523208017352,0.0235928728445273,0.0778129015174043,"Left","Peripheral",6,75,43,"Y","Y"
"1196","291","LPstair",0.591848155204479,0.0218856649899002,0.0726066933134046,"Left","Peripheral",13,75,50,"Y","Y"
"1197","291","RNstair",0.198995699894404,0.0228782808835012,0.0759643897236256,"Right","Near",13,75,50,"Y","Y"
